,Date,Qual_wind,Wind_max,Wind_avg,Qual_precep,Precepitation,Type_of_Precipitation,sunshine_hours,snow_height,Coverage_avg,Vapour_p_avg,Air_p_avg,Temp_avg,Rel_Humid_avg,Temp_max_2m,Temp_min_2m,Temp_min_gnd
17671,2000-05-19,10,15.7,4.6,10,8.0,6,1.7,0,7.0,10.7,1003.0,9.2,89.0,15.0,7.4,7.5
17672,2000-05-20,10,9.5,3.1,10,1.3,6,4.2,0,4.7,10.1,1007.2,10.5,78.0,17.0,7.6,7.5
17673,2000-05-21,10,9.4,3.2,10,7.7,6,0.7,0,7.3,10.7,1002.5,9.9,86.0,13.6,4.3,3.0
17674,2000-05-22,10,8.0,3.4,10,0.6,6,0.4,0,7.3,11.7,1010.8,11.8,84.0,15.5,9.0,8.5
17675,2000-05-23,10,10.0,4.2,10,4.3,6,6.0,0,6.7,11.9,1013.1,16.0,67.0,19.1,8.7,6.7
17676,2000-05-24,10,9.4,3.8,10,8.6,6,0.3,0,7.3,15.0,1009.1,15.0,87.0,18.4,13.3,12.5
17677,2000-05-25,10,17.4,5.5,10,2.3,6,3.0,0,5.0,11.5,1006.7,14.2,68.0,17.2,12.7,12.9
17678,2000-05-26,10,11.9,4.6,10,0.0,6,6.5,0,5.7,9.0,1007.8,17.0,51.0,20.5,7.1,5.1
17679,2000-05-27,10,17.3,7.6,10,1.8,6,5.3,0,6.0,8.8,1007.0,13.0,58.0,19.1,11.7,11.4
17680,2000-05-28,10,28.4,8.2,10,4.8,6,5.3,0,6.3,9.8,999.4,10.4,75.0,16.2,8.1,8.9
17681,2000-05-29,10,14.7,5.2,10,0.8,6,5.4,0,4.3,9.3,1008.5,10.4,72.0,15.9,7.3,6.1
17682,2000-05-30,10,9.7,2.7,10,0.6,6,4.1,0,7.3,9.4,1009.3,11.6,70.0,16.1,5.9,2.8
17683,2000-05-31,10,6.1,1.8,10,0.0,0,9.8,0,4.7,10.1,1014.8,13.8,64.0,19.8,8.9,8.2
17684,2000-06-01,10,10.6,4.5,10,0.0,0,4.3,0,4.7,13.8,1015.1,17.8,68.0,23.2,10.2,8.1
17685,2000-06-02,10,8.4,2.7,10,0.0,0,13.3,0,2.0,15.4,1013.6,19.4,68.0,26.8,10.9,7.0
17686,2000-06-03,10,12.4,2.1,10,15.8,6,8.5,0,5.7,18.6,1012.5,20.8,75.0,28.9,12.3,10.6
17687,2000-06-04,10,9.1,3.1,10,0.0,6,4.4,0,6.0,17.6,1012.3,18.7,80.0,23.1,16.2,14.1
17688,2000-06-05,10,10.0,3.6,10,22.8,6,0.4,0,8.0,15.1,1010.3,14.8,84.0,20.7,11.7,14.5
17689,2000-06-06,10,13.3,4.1,10,1.5,6,1.6,0,7.0,12.4,1014.1,13.6,79.0,19.1,11.4,11.4
17690,2000-06-07,10,12.1,4.5,10,0.0,6,6.5,0,4.0,11.3,1018.0,13.4,73.0,19.4,11.2,10.3
17691,2000-06-08,10,9.3,2.9,10,0.0,0,15.3,0,1.3,10.6,1014.2,17.4,56.0,23.4,6.0,4.8
17692,2000-06-09,10,13.3,5.6,10,3.2,6,14.8,0,2.0,15.1,1006.9,25.2,48.0,31.0,13.3,11.0
17693,2000-06-10,10,7.2,2.5,10,0.0,6,1.5,0,7.0,17.8,1010.5,19.0,80.0,25.1,17.4,16.9
17694,2000-06-11,10,8.4,2.9,10,0.0,0,8.1,0,6.7,12.7,1013.6,18.2,62.0,23.4,14.2,12.6
17695,2000-06-12,10,8.6,3.6,10,0.0,0,14.2,0,4.0,13.5,1021.1,18.4,65.0,23.6,11.6,10.4
17696,2000-06-13,10,11.7,3.6,10,0.0,0,14.2,0,2.0,15.2,1019.5,20.6,63.0,28.0,15.0,12.7
17697,2000-06-14,10,8.6,3.4,10,0.2,6,1.9,0,7.0,17.0,1018.4,19.4,76.0,22.1,13.7,11.4
17698,2000-06-15,10,10.6,4.4,10,0.8,6,3.3,0,6.0,13.6,1019.2,14.7,77.0,20.0,12.8,15.4
17699,2000-06-16,10,8.3,2.8,10,0.0,0,10.0,0,4.0,9.7,1023.7,13.2,63.0,20.0,6.6,4.5
17700,2000-06-17,10,5.3,1.6,10,0.0,0,15.4,0,1.7,9.0,1025.1,15.4,53.0,23.2,5.3,2.8
17701,2000-06-18,10,8.9,2.7,10,0.0,0,14.8,0,1.7,10.4,1020.6,22.2,41.0,31.2,11.4,9.0
17702,2000-06-19,10,10.5,3.7,10,0.0,0,15.3,0,0.7,13.7,1013.7,26.3,41.0,33.7,16.1,12.0
17703,2000-06-20,10,10.5,4.5,10,0.0,0,14.6,0,0.7,14.0,1008.6,28.6,38.0,33.8,20.1,16.9
17704,2000-06-21,10,13.2,3.6,10,9.8,6,6.9,0,4.7,18.2,1008.9,22.6,65.0,28.4,18.7,16.8
17705,2000-06-22,10,13.8,5.0,10,0.0,6,6.9,0,6.3,12.2,1010.6,19.1,55.0,22.5,15.8,15.4
17706,2000-06-23,10,13.9,5.7,10,6.4,6,1.5,0,6.7,13.2,1011.8,16.6,70.0,19.9,14.4,13.7
17707,2000-06-24,10,14.7,4.9,10,2.6,6,1.6,0,7.3,12.7,1010.7,12.3,88.0,16.7,11.4,11.4
17708,2000-06-25,10,13.0,3.8,10,5.0,6,1.8,0,6.7,11.9,1013.8,12.8,81.0,15.9,11.5,11.3
17709,2000-06-26,10,11.0,4.5,10,0.0,0,5.3,0,5.0,9.8,1018.8,13.0,64.0,17.9,10.6,10.0
17710,2000-06-27,10,8.0,2.5,10,0.0,0,10.9,0,2.7,9.5,1018.0,13.1,62.0,19.8,5.3,2.9
17711,2000-06-28,10,7.7,2.5,10,0.0,0,7.2,0,4.3,9.8,1015.0,12.8,64.0,19.2,5.8,3.9
17712,2000-06-29,10,9.8,3.1,10,0.0,0,7.1,0,5.3,9.9,1014.5,14.0,63.0,20.4,5.6,3.5
17713,2000-06-30,10,5.5,1.5,10,0.0,0,3.5,0,5.3,12.3,1010.3,15.6,70.0,20.5,12.1,12.1
17714,2000-07-01,10,7.2,1.8,10,8.0,6,2.5,0,5.7,16.6,1005.3,16.8,85.0,22.3,12.1,10.6
17715,2000-07-02,10,12.0,2.4,10,27.3,6,8.3,0,6.0,18.6,1005.2,20.3,78.0,27.0,13.4,11.3
17716,2000-07-03,10,6.6,2.5,10,0.2,6,2.1,0,5.3,18.5,1004.5,18.7,85.0,21.6,16.3,14.7
17717,2000-07-04,10,15.9,2.7,10,10.0,6,3.5,0,6.3,16.8,1000.8,18.1,79.0,24.0,13.6,11.1
17718,2000-07-05,10,13.4,4.8,10,0.2,6,3.4,0,7.0,15.0,1008.5,16.7,78.0,21.7,14.3,13.8
17719,2000-07-06,10,6.2,2.4,10,0.0,6,2.0,0,6.7,14.7,1014.3,17.8,72.0,21.5,14.6,13.8
17720,2000-07-07,10,10.6,4.7,10,0.3,6,0.0,0,7.7,13.1,1008.5,14.8,77.0,17.3,14.0,13.3
17721,2000-07-08,10,9.5,3.8,10,0.6,6,1.5,0,6.7,11.8,1010.5,12.6,81.0,15.8,9.0,7.5
17722,2000-07-09,10,13.0,5.4,10,6.1,6,0.0,0,7.7,13.9,996.7,13.8,88.0,15.6,12.0,11.7
17723,2000-07-10,10,17.4,7.0,10,7.4,6,2.5,0,6.0,12.4,988.2,15.1,71.0,19.3,13.6,12.9
17724,2000-07-11,10,13.0,5.2,10,7.7,6,0.9,0,8.0,13.7,995.2,12.8,91.0,17.6,12.2,11.0
17725,2000-07-12,10,12.1,4.9,10,0.1,6,5.8,0,5.3,10.9,1009.2,13.0,73.0,17.0,9.4,8.4
17726,2000-07-13,10,9.2,4.0,10,2.5,6,0.0,0,7.3,14.2,1005.5,14.4,86.0,17.2,9.2,6.8
17727,2000-07-14,10,12.0,4.2,10,10.7,6,2.6,0,7.0,13.0,1001.2,13.5,81.0,18.1,11.4,12.7
17728,2000-07-15,10,9.7,3.8,10,2.1,6,2.2,0,6.0,12.1,1004.6,13.1,81.0,16.7,10.8,10.4
17729,2000-07-16,10,10.3,2.9,10,16.9,6,1.4,0,7.0,14.1,1009.3,14.2,87.0,17.8,10.9,10.1
17730,2000-07-17,10,8.4,3.0,10,0.0,6,0.1,0,8.0,13.0,1014.0,14.3,79.0,16.6,12.1,11.6
17731,2000-07-18,10,9.5,3.7,10,1.5,6,6.1,0,6.0,12.1,1014.0,14.0,74.0,20.3,12.1,12.0
17732,2000-07-19,10,10.5,3.5,10,0.4,6,1.5,0,6.3,14.6,1014.7,15.4,83.0,19.6,12.4,11.9
17733,2000-07-20,10,9.1,2.5,10,0.0,0,8.7,0,3.7,13.6,1016.0,17.7,67.0,23.5,11.4,10.0
17734,2000-07-21,10,9.6,4.0,10,0.0,0,10.9,0,3.0,12.8,1017.8,16.2,68.0,22.7,12.8,11.2
17735,2000-07-22,10,4.5,1.7,10,0.0,0,1.3,0,6.0,14.2,1014.6,14.8,83.0,19.3,11.1,8.7
17736,2000-07-23,10,8.2,2.8,10,0.0,0,11.2,0,4.7,16.2,1009.2,17.9,79.0,23.6,9.9,8.6
17737,2000-07-24,10,8.7,3.4,10,17.1,6,0.0,0,7.7,17.3,999.2,17.5,86.0,20.4,14.2,12.1
17738,2000-07-25,10,12.5,4.9,10,0.6,6,0.0,0,8.0,17.1,1000.2,16.1,92.0,19.3,15.5,15.6
17739,2000-07-26,10,6.9,2.2,10,0.0,6,0.0,0,7.7,15.6,1005.9,15.7,86.0,18.7,14.2,14.2
17740,2000-07-27,10,11.5,2.8,10,5.5,6,3.4,0,5.3,16.4,1009.0,17.8,79.0,21.2,13.8,11.7
17741,2000-07-28,10,11.4,2.8,10,6.0,6,2.5,0,5.7,15.6,1008.7,15.6,86.0,20.2,13.5,14.7
17742,2000-07-29,10,8.8,2.7,10,8.3,6,3.3,0,6.0,15.7,1011.1,16.4,82.0,22.3,12.2,10.1
17743,2000-07-30,10,7.4,2.7,10,0.0,6,1.8,0,6.0,15.8,1017.0,16.4,85.0,21.2,12.5,11.6
17744,2000-07-31,10,6.5,1.8,10,0.0,6,7.4,0,4.3,16.1,1018.5,17.9,79.0,24.7,13.9,11.5
17745,2000-08-01,10,9.5,3.6,10,0.0,0,11.2,0,2.7,16.4,1012.5,22.4,61.0,28.3,14.8,12.3
17746,2000-08-02,10,12.4,4.4,10,0.0,0,8.1,0,4.0,14.5,1011.4,19.1,65.0,22.9,16.6,14.2
17747,2000-08-03,10,9.7,3.4,10,0.4,6,5.0,0,5.0,13.4,1011.8,17.6,65.0,22.5,14.7,12.9
17748,2000-08-04,10,7.4,2.1,10,0.3,6,6.6,0,5.0,14.2,1016.0,17.9,70.0,23.6,12.6,10.3
17749,2000-08-05,10,7.7,2.2,10,0.0,0,10.0,0,2.7,15.4,1018.4,17.2,77.0,24.8,11.2,9.6
17750,2000-08-06,10,8.1,2.7,10,0.2,6,4.5,0,5.3,16.6,1017.1,19.4,75.0,24.6,11.4,10.1
17751,2000-08-07,10,8.5,2.5,10,0.4,6,4.4,0,6.0,16.4,1016.8,19.2,74.0,24.4,16.0,14.9
17752,2000-08-08,10,8.1,2.4,10,0.0,0,4.3,0,4.0,16.5,1015.0,18.4,77.0,24.2,16.2,15.7
17753,2000-08-09,10,5.1,1.3,10,0.0,6,10.1,0,2.3,16.2,1015.0,20.4,70.0,25.5,11.4,9.6
17754,2000-08-10,10,8.7,3.8,10,0.0,6,1.7,0,6.7,17.7,1011.1,19.6,76.0,23.1,16.9,15.3
17755,2000-08-11,10,7.6,2.2,10,0.0,0,6.2,0,4.7,16.0,1010.5,18.6,74.0,25.3,16.6,15.8
17756,2000-08-12,10,5.9,1.7,10,0.0,0,11.9,0,2.7,15.9,1010.2,19.8,71.0,27.3,13.3,11.8
17757,2000-08-13,10,5.5,1.9,10,0.0,0,12.5,0,0.0,16.1,1012.8,22.6,61.0,29.4,12.8,11.1
17758,2000-08-14,10,9.9,3.7,10,0.0,6,10.6,0,6.0,18.3,1013.4,24.4,59.0,29.5,17.1,13.9
17759,2000-08-15,10,7.5,3.1,10,1.2,6,1.1,0,4.7,18.6,1014.3,19.0,82.0,23.7,17.4,19.3
17760,2000-08-16,10,10.6,3.8,10,8.4,6,4.8,0,6.0,15.7,1010.8,19.3,69.0,24.8,14.6,12.5
17761,2000-08-17,10,10.1,3.4,10,0.1,6,6.5,0,3.7,17.0,1008.4,18.9,76.0,24.3,16.7,15.7
17762,2000-08-18,10,6.6,2.1,10,9.2,6,7.5,0,5.7,13.8,1009.1,19.9,60.0,24.7,13.6,11.2
17763,2000-08-19,10,7.7,3.0,10,1.2,6,3.9,0,6.3,18.7,1007.4,19.6,82.0,23.8,16.7,15.8
17764,2000-08-20,10,9.2,1.9,10,10.2,6,1.4,0,7.7,19.3,1006.9,19.4,85.0,22.4,17.0,16.2
17765,2000-08-21,10,13.0,2.3,10,0.1,6,3.0,0,5.3,14.1,1010.3,15.6,78.0,19.2,13.3,13.1
17766,2000-08-22,10,5.1,1.8,10,0.0,0,9.6,0,4.3,13.0,1015.9,15.8,73.0,22.6,12.5,10.4
17767,2000-08-23,10,7.6,3.0,10,0.0,0,11.9,0,1.0,13.3,1018.5,15.8,75.0,22.9,10.0,8.2
17768,2000-08-24,10,7.0,2.1,10,0.0,0,12.4,0,2.0,12.8,1017.9,17.0,67.0,25.5,9.9,7.6
17769,2000-08-25,10,6.2,2.1,10,0.0,0,7.3,0,2.3,14.4,1016.8,16.5,76.0,21.0,10.3,8.5
17770,2000-08-26,10,13.0,5.1,10,8.6,6,12.5,0,2.7,12.3,1007.0,22.0,49.0,26.9,11.4,9.5
17771,2000-08-27,10,9.1,2.0,10,33.4,6,0.1,0,7.7,17.3,1010.4,15.8,93.0,22.4,14.6,15.2
17772,2000-08-28,10,10.1,4.1,10,3.2,6,8.4,0,3.3,13.6,1014.8,16.2,74.0,21.4,12.0,10.7
17773,2000-08-29,10,8.0,2.5,10,0.0,0,6.8,0,3.3,13.5,1015.1,15.8,75.0,21.3,13.3,11.9
17774,2000-08-30,10,6.1,1.9,10,0.0,0,9.9,0,2.3,12.8,1012.4,14.6,77.0,22.0,9.5,8.1
17775,2000-08-31,10,6.4,2.1,10,0.0,0,10.6,0,1.7,13.3,1006.3,15.5,76.0,22.2,9.4,6.6
17776,2000-09-01,10,20.0,4.2,10,8.3,6,1.3,0,6.7,14.5,999.7,15.0,84.0,19.2,11.3,9.5
17777,2000-09-02,10,12.7,4.6,10,21.2,6,0.2,0,7.0,14.9,999.4,14.4,89.0,16.7,13.1,12.3
17778,2000-09-03,10,11.0,4.2,10,1.6,6,0.9,0,7.0,12.3,1008.6,14.1,77.0,17.7,12.3,12.0
17779,2000-09-04,10,10.0,2.9,10,2.7,6,2.5,0,5.3,12.8,1015.9,14.2,79.0,18.7,11.7,10.2
17780,2000-09-05,10,7.7,2.9,10,0.5,6,2.2,0,7.3,12.3,1017.2,15.4,73.0,18.2,10.8,9.1
17781,2000-09-06,10,11.7,5.1,10,6.8,6,0.0,0,7.0,14.4,1005.6,14.4,89.0,16.2,12.6,11.5
17782,2000-09-07,10,11.0,5.2,10,0.1,6,1.8,0,7.0,12.5,1010.5,15.3,71.0,19.7,12.5,10.3
17783,2000-09-08,10,11.7,4.6,10,0.6,6,3.3,0,7.3,16.8,1015.7,18.5,80.0,22.3,13.4,13.0
17784,2000-09-09,10,7.1,2.8,10,0.1,6,2.6,0,7.3,18.5,1019.2,19.0,84.0,23.2,16.9,16.6
17785,2000-09-10,10,4.5,1.5,10,0.0,0,3.6,0,4.3,17.3,1017.9,18.5,80.0,24.4,15.8,14.5
17786,2000-09-11,10,6.3,1.8,10,0.0,0,11.3,0,2.0,17.0,1012.1,19.3,78.0,26.0,12.2,10.8
17787,2000-09-12,10,10.2,4.3,10,0.0,6,4.2,0,6.7,18.6,1006.0,21.1,73.0,27.5,17.8,15.2
17788,2000-09-13,10,7.6,2.8,10,0.4,6,1.2,0,6.7,16.1,1008.7,16.6,84.0,19.8,13.9,12.0
17789,2000-09-14,10,5.4,2.1,10,0.0,0,0.8,0,6.3,15.0,1010.1,17.6,75.0,21.0,14.2,12.8
17790,2000-09-15,10,11.3,4.5,10,8.2,6,2.9,0,6.7,16.8,1005.4,19.4,76.0,23.4,15.1,13.3
17791,2000-09-16,10,20.0,5.3,10,7.1,6,0.1,0,6.0,13.4,1000.1,13.5,85.0,20.2,12.5,12.0
17792,2000-09-17,10,6.6,2.2,10,2.5,6,0.4,0,7.3,14.9,1005.3,14.6,90.0,17.6,12.0,9.8
17793,2000-09-18,10,9.2,3.6,10,0.0,0,6.3,0,4.3,14.7,1002.9,15.6,82.0,19.8,12.2,10.5
17794,2000-09-19,10,12.5,5.1,10,0.0,6,10.7,0,2.7,13.3,998.7,17.1,67.0,22.6,13.0,11.6
17795,2000-09-20,10,8.5,2.9,10,23.5,6,0.0,0,8.0,14.8,1002.4,14.5,89.0,16.7,14.2,13.4
17796,2000-09-21,10,5.8,2.5,10,2.0,6,0.6,0,6.7,12.9,1012.4,11.4,93.0,14.3,10.2,12.0
17797,2000-09-22,10,7.4,3.2,10,0.0,0,8.4,0,2.3,13.7,1018.6,14.9,80.0,20.4,9.5,7.0
17798,2000-09-23,10,10.0,4.2,10,0.0,0,11.0,0,2.3,12.3,1018.7,13.8,75.0,19.3,11.6,11.0
17799,2000-09-24,10,11.7,4.6,10,3.5,6,11.0,0,2.7,11.8,1013.6,15.5,71.0,20.9,7.3,4.6
17800,2000-09-25,10,7.5,2.2,10,0.1,6,8.2,0,4.3,13.5,1017.2,16.0,76.0,20.0,13.1,12.4
17801,2000-09-26,10,9.1,4.6,10,0.0,0,4.4,0,4.0,15.0,1013.8,18.2,72.0,22.8,14.2,13.1
17802,2000-09-27,10,9.1,3.9,10,1.3,6,1.5,0,4.7,15.4,1010.7,17.0,78.0,19.6,15.5,14.7
17803,2000-09-28,10,11.6,5.6,10,0.2,6,0.5,0,6.7,16.1,1001.8,18.0,79.0,19.7,14.3,13.4
17804,2000-09-29,10,10.4,3.6,10,0.0,0,7.5,0,2.7,14.3,998.4,18.2,67.0,25.5,15.6,15.1
17805,2000-09-30,10,5.6,2.3,10,5.1,6,1.6,0,7.3,15.2,1001.5,15.7,84.0,19.0,12.5,10.3
17806,2000-10-01,10,8.1,3.3,10,16.3,6,0.0,0,7.0,14.3,1000.9,12.8,94.0,14.9,11.7,13.5
17807,2000-10-02,10,9.6,4.1,10,0.3,6,4.3,0,2.7,12.7,1003.7,12.2,87.0,17.1,11.0,8.8
17808,2000-10-03,10,6.7,3.4,10,0.0,0,4.9,0,4.7,12.3,1017.1,13.4,79.0,17.4,10.6,8.8
17809,2000-10-04,10,8.4,3.6,10,0.1,6,1.1,0,7.0,12.9,1016.2,13.2,86.0,15.8,10.1,8.8
17810,2000-10-05,10,13.4,3.2,10,0.9,6,0.0,0,7.7,12.9,1012.4,12.6,84.0,16.2,10.6,12.5
17811,2000-10-06,10,9.5,3.5,10,1.4,6,3.0,0,6.0,9.4,1017.7,8.8,81.0,13.8,7.1,6.0
17812,2000-10-07,10,7.0,2.6,10,0.0,0,8.5,0,1.3,8.6,1018.9,7.6,81.0,13.3,4.6,2.7
17813,2000-10-08,10,11.6,5.9,10,4.4,6,0.2,0,7.7,10.0,1010.3,9.7,83.0,10.8,5.7,3.2
17814,2000-10-09,10,11.4,3.7,10,5.7,6,5.5,0,5.3,9.6,1002.4,10.3,77.0,14.2,7.9,6.5
17815,2000-10-10,10,19.2,8.9,10,6.9,6,1.4,0,5.3,9.5,984.5,9.6,78.0,12.1,8.3,8.1
17816,2000-10-11,10,20.5,8.2,10,0.1,6,2.3,0,3.3,9.3,978.5,10.9,71.0,15.2,7.7,6.6
17817,2000-10-12,10,14.5,6.3,10,0.0,6,6.4,0,5.0,10.4,993.9,13.0,69.0,15.5,9.6,8.0
17818,2000-10-13,10,9.8,3.9,10,0.0,0,2.5,0,4.0,10.8,1006.5,11.5,78.0,15.4,9.7,10.3
17819,2000-10-14,10,5.3,1.9,10,0.0,0,7.8,0,4.0,11.0,1011.6,11.0,84.0,17.1,4.3,2.0
17820,2000-10-15,10,7.7,2.5,10,0.0,6,0.0,0,8.0,13.0,1003.8,12.7,90.0,14.2,8.5,6.0
17821,2000-10-16,10,20.2,6.8,10,1.2,6,3.8,0,6.3,12.6,1003.1,13.8,78.0,17.4,12.0,9.8
17822,2000-10-17,10,9.6,3.8,10,0.0,6,3.8,0,4.3,10.0,1018.5,10.2,79.0,14.5,8.5,9.0
17823,2000-10-18,10,10.8,5.2,10,5.1,6,0.9,0,7.0,9.6,1017.6,10.8,76.0,12.9,6.0,3.4
17824,2000-10-19,10,12.6,4.4,10,1.1,6,1.5,0,6.7,12.3,1014.2,10.4,93.0,15.6,8.5,9.5
17825,2000-10-20,10,13.9,4.6,10,0.0,0,4.5,0,4.0,11.8,1014.3,12.6,83.0,15.9,5.0,3.1
17826,2000-10-21,10,11.2,5.8,10,0.0,0,1.7,0,5.7,13.1,1017.2,14.4,78.0,17.9,12.1,11.0
17827,2000-10-22,10,8.8,4.8,10,0.0,0,9.1,0,0.7,12.8,1021.5,15.4,73.0,20.6,11.1,8.0
17828,2000-10-23,10,11.7,6.1,10,4.3,6,6.9,0,5.3,13.3,1015.2,14.4,81.0,18.5,11.5,10.4
17829,2000-10-24,10,11.2,5.7,10,0.1,6,0.0,0,6.7,11.2,1013.8,12.0,79.0,14.8,10.3,8.1
17830,2000-10-25,10,16.1,7.3,10,4.8,6,0.0,0,7.7,11.8,1004.4,12.4,82.0,14.2,11.0,10.1
17831,2000-10-26,10,13.4,5.1,10,3.6,6,3.7,0,5.7,9.9,1008.3,9.6,81.0,13.1,8.5,7.9
17832,2000-10-27,10,11.3,5.3,10,16.6,6,0.0,0,7.7,11.2,1011.6,10.7,88.0,11.7,8.2,7.4
17833,2000-10-28,10,11.3,5.4,10,1.1,6,0.0,0,6.7,12.4,1007.3,12.2,86.0,14.5,10.7,10.4
17834,2000-10-29,10,21.7,8.4,10,0.2,6,5.2,0,4.7,8.5,1004.2,10.8,66.0,13.4,8.6,7.4
17835,2000-10-30,10,23.9,10.9,10,3.7,6,0.0,0,7.3,9.4,987.5,10.7,69.0,14.0,8.1,9.4
17836,2000-10-31,10,18.0,7.3,10,0.0,6,0.3,0,6.3,8.9,991.9,9.6,73.0,11.5,8.0,6.8
17837,2000-11-01,10,15.9,6.6,10,6.2,6,0.2,0,4.7,8.4,995.6,8.1,76.0,11.9,6.2,6.2
17838,2000-11-02,10,15.0,6.6,10,5.1,6,4.1,0,4.7,9.1,993.1,8.5,81.0,13.1,4.5,3.1
17839,2000-11-03,10,11.8,5.5,10,0.0,6,1.0,0,5.0,9.0,994.1,8.9,76.0,11.4,6.5,5.1
17840,2000-11-04,10,9.6,4.7,10,0.0,0,2.4,0,3.0,8.1,1004.4,6.8,81.0,10.2,4.5,2.5
17841,2000-11-05,10,14.6,5.8,10,0.4,6,6.5,0,5.0,7.5,1002.4,8.3,69.0,10.9,5.3,3.3
17842,2000-11-06,10,17.9,7.5,10,0.8,6,0.5,0,5.3,8.5,978.1,9.6,71.0,11.4,7.9,6.0
17843,2000-11-07,10,15.0,7.1,10,5.3,6,1.5,0,6.7,8.9,976.9,9.6,75.0,11.2,8.0,5.9
17845,2000-11-09,10,13.9,6.9,10,0.0,6,0.0,0,5.7,8.5,1000.6,8.7,74.0,10.0,7.8,7.0
17846,2000-11-10,10,11.3,6.1,10,0.0,0,3.5,0,4.7,7.5,1011.9,6.8,75.0,9.5,5.6,4.2
17847,2000-11-11,10,13.0,6.7,10,0.0,6,1.6,0,6.7,7.8,1012.4,8.2,72.0,10.9,5.0,3.5
17848,2000-11-12,10,13.5,6.5,10,8.0,6,0.3,0,7.3,9.1,997.9,10.3,73.0,11.9,6.6,5.3
17849,2000-11-13,10,9.2,3.5,10,1.1,6,0.0,0,7.3,9.5,995.9,9.0,82.0,11.4,7.9,7.3
17850,2000-11-14,10,6.6,3.2,10,0.5,6,0.4,0,7.3,8.9,1002.2,7.4,84.0,9.3,5.0,4.5
17851,2000-11-15,10,11.7,5.1,10,0.4,6,2.4,0,5.0,7.9,1006.9,7.6,75.0,10.4,5.5,4.0
17852,2000-11-16,10,14.6,6.5,10,1.0,6,3.2,0,6.0,7.9,1004.5,7.9,75.0,10.7,4.8,3.3
17853,2000-11-17,10,9.1,4.1,10,3.5,6,3.7,0,3.7,7.3,1006.7,5.2,82.0,8.4,1.8,-1.1
17854,2000-11-18,10,12.5,6.7,10,0.3,6,3.0,0,3.7,7.7,1005.9,6.6,79.0,8.6,3.9,2.9
17855,2000-11-19,10,14.1,6.8,10,3.1,6,0.0,0,7.7,8.9,993.5,8.1,83.0,8.9,6.5,5.2
17856,2000-11-20,10,15.1,6.0,10,0.9,6,0.1,0,7.0,7.6,996.6,6.5,78.0,8.4,5.4,4.6
17857,2000-11-21,10,14.0,6.6,10,2.6,6,2.1,0,5.3,7.4,998.3,6.8,76.0,8.2,3.4,1.6
17858,2000-11-22,10,15.7,6.6,10,0.8,6,0.5,0,4.3,8.4,1000.5,8.0,76.0,11.5,5.9,5.4
17859,2000-11-23,10,14.6,6.3,10,5.8,6,0.0,0,7.3,10.1,996.1,10.7,79.0,12.1,5.2,3.7
17860,2000-11-24,10,10.7,4.8,10,0.0,0,1.6,0,3.7,8.2,1003.4,6.8,79.0,11.1,4.6,5.0
17861,2000-11-25,10,16.6,7.0,10,3.5,6,3.4,0,4.3,7.2,999.7,6.8,73.0,9.4,3.4,1.5
17862,2000-11-26,10,14.4,6.3,10,0.1,6,1.8,0,3.7,8.5,996.7,7.0,84.0,10.0,4.8,3.6
17863,2000-11-27,10,11.8,5.5,10,5.6,6,3.6,0,5.7,7.9,1010.3,7.2,79.0,9.7,3.8,3.3
17864,2000-11-28,10,12.3,5.6,10,0.0,6,0.0,0,6.3,11.9,1007.8,11.8,87.0,14.5,7.0,6.3
17865,2000-11-29,10,13.0,6.6,10,0.1,6,2.3,0,5.0,11.0,1004.7,12.2,77.0,13.8,10.9,9.4
17866,2000-11-30,10,10.8,3.5,10,0.0,0,2.7,0,3.7,10.9,1011.2,11.2,82.0,14.2,8.3,5.4
17867,2000-12-01,10,12.4,6.5,10,3.8,6,1.3,0,6.3,10.9,1007.0,11.5,79.0,13.9,10.5,9.3
17868,2000-12-02,10,9.1,4.5,10,0.6,6,1.7,0,5.7,11.3,1009.7,11.6,83.0,13.7,9.5,8.2
17869,2000-12-03,10,13.4,5.2,10,0.0,6,1.7,0,5.7,9.0,1012.3,8.6,77.0,12.0,5.3,9.2
17870,2000-12-04,10,12.8,6.1,10,1.3,6,2.6,0,5.3,8.3,1009.2,8.4,75.0,11.3,4.6,2.1
17871,2000-12-05,10,14.8,7.5,10,0.3,6,4.8,0,5.0,9.2,1008.6,10.8,71.0,12.9,7.7,5.8
17872,2000-12-06,10,11.7,6.5,10,5.0,6,0.0,0,7.0,10.4,1007.0,9.8,85.0,11.6,9.1,8.5
17873,2000-12-07,10,15.1,6.4,10,2.6,6,0.0,0,6.0,10.5,1001.1,10.6,82.0,12.1,8.1,6.9
17874,2000-12-08,10,14.2,7.3,10,0.0,6,1.9,0,3.7,10.1,999.0,12.6,67.0,14.8,10.3,9.2
17875,2000-12-09,10,13.6,6.5,10,0.5,6,1.0,0,6.3,9.2,1007.0,10.6,70.0,12.0,9.5,7.6
17876,2000-12-10,10,18.5,7.5,10,7.7,6,0.0,0,7.0,9.4,1006.0,10.2,75.0,12.2,8.1,6.7
17877,2000-12-11,10,13.8,6.6,10,5.3,6,3.4,0,6.0,10.4,1013.7,12.6,72.0,13.8,9.3,7.8
17878,2000-12-12,10,13.7,7.3,10,1.6,6,0.0,0,8.0,12.4,1010.2,13.0,82.0,14.1,12.2,11.3
